"","CASE_ENQUIRY_ID","open_dt","target_dt","closed_dt","OnTime_Status","CASE_STATUS","CLOSURE_REASON","CASE_TITLE","SUBJECT","REASON","TYPE","QUEUE","Department","SubmittedPhoto","ClosedPhoto","Location","Fire_district","pwd_district","city_council_district","police_district","neighborhood","neighborhood_services_district","ward","precinct","LOCATION_STREET_NAME","LOCATION_ZIPCODE","Latitude","Longitude","Source"
"1162",101002002684,2017-02-03 21:32:00,2017-03-05 21:32:46,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"811 Centre St  Jamaica Plain  MA  02130",9,"02",6,"E13","Jamaica Plain",11,"Ward 19","1908","811 Centre St","02130",42.3092,-71.1173,"Constituent Call"
"1163",101002002676,2017-02-03 20:56:00,2017-03-05 20:56:06,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"202 W Selden St  Mattapan  MA  02126",8,"07",4,"B3","Greater Mattapan",9,"Ward 18","1801","202 W Selden St","02126",42.2743,-71.0884,"Constituent Call"
"1164",101002002606,2017-02-03 16:30:00,2017-03-05 16:30:12,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"502 Norfolk St  Mattapan  MA  02126",8,"07",4,"B3","Greater Mattapan",9,"Ward 18","1802","502 Norfolk St","02126",42.2793,-71.089,"Self Service"
"1165",101002002101,2017-02-02 21:03:00,2017-03-04 21:03:22,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"75 Nottinghill Rd  Brighton  MA  02135",11,"04",9,"D14","Allston / Brighton",15,"Ward 21","2111","75 Nottinghill Rd","02135",42.3425,-71.1484,"Constituent Call"
"1166",101002001909,2017-02-02 16:07:00,2017-03-04 16:07:59,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"151 Tremont St  Boston  MA  02111",3,"1C",2,"A1","Downtown / Financial District",4,"Ward 3","0308","151 Tremont St","02111",42.3546,-71.0633,"Constituent Call"
"1167",101002001822,2017-02-02 13:59:00,2017-03-04 13:59:29,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"368 Main St  Charlestown  MA  02129",3,"1A",1,"A15","Charlestown",2,"Ward 2","0206","368 Main St","02129",42.3794,-71.0693,"Constituent Call"
"1168",101002001717,2017-02-02 12:21:00,2017-03-04 12:21:31,2017-07-31 09:24:42,"OVERDUE","Closed","Case Closed. Closed date : 2017-07-31 09:24:42.81 :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"44 Moreland St  Roxbury  MA  02119",7,"10B",7,"B2","Roxbury",13,"Ward 12","1201","44 Moreland St","02119",42.3249,-71.0804,"Constituent Call"
"1169",101002001693,2017-02-02 11:55:00,2017-03-04 11:55:47,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"28 Wabon St  Dorchester  MA  02121",9,"10B",7,"B2","Roxbury",13,"Ward 12","1202","28 Wabon St","02121",42.3146,-71.0866,"Constituent Call"
"1170",101002001505,2017-02-02 09:56:00,2017-03-04 09:56:43,2017-07-31 09:26:17,"OVERDUE","Closed","Case Closed. Closed date : 2017-07-31 09:26:17.353 :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"32 Oakwood St  Dorchester  MA  02124",8,"07",4,"B3","Dorchester",9,"Ward 17","1708","32 Oakwood St","02124",42.2879,-71.0733,"Constituent Call"
"1171",101002001244,2017-02-01 21:01:00,2017-03-03 21:01:52,2017-08-02 10:11:48,"OVERDUE","Closed","Case Closed. Closed date : 2017-08-02 10:11:48.283 :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"1607 Commonwealth Ave  Brighton  MA  02135",11,"04",9,"D14","Allston / Brighton",15,"Ward 21","2110","1607 Commonwealth Ave","02135",42.3439,-71.1435,"Constituent Call"
"1172",101002001221,2017-02-01 19:14:00,2017-03-03 19:14:39,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"4 Hartford St  Dorchester  MA  02125",7,"03",7,"B2","Roxbury",13,"Ward 13","1302","4 Hartford St","02125",42.3182,-71.0738,"Constituent Call"
"1173",101002001021,2017-02-01 13:46:00,2017-03-03 13:46:44,2017-03-10 08:42:03,"OVERDUE","Closed","Case Closed. Closed date : 2017-03-10 08:42:03.86 :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"27-29 Everett St  Allston  MA  02134",11,"04",9,"D14","Allston / Brighton",15,"Ward 22","2202","27-29 Everett St","02134",42.3548,-71.1385,"Constituent Call"
"1174",101002000949,2017-02-01 11:51:00,2017-03-03 11:51:49,2017-07-26 11:48:23,"OVERDUE","Closed","Case Closed. Closed date : 2017-07-26 11:48:23.473 :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"20 Taft St  Dorchester  MA  02125",7,"03",3,"C11","Dorchester",7,"Ward 13","1308","20 Taft St","02125",42.3171,-71.058,"Constituent Call"
"1175",101002000939,2017-02-01 11:37:00,2017-03-03 11:37:49,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"28 Wabon St  Dorchester  MA  02121",9,"10B",7,"B2","Roxbury",13,"Ward 12","1202","28 Wabon St","02121",42.3146,-71.0866,"Constituent Call"
"1176",101002000918,2017-02-01 11:18:00,2017-03-03 11:18:55,2017-03-13 14:33:24,"OVERDUE","Closed","Case Closed. Closed date : 2017-03-13 14:33:24.6 :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"151 Hancock St  Dorchester  MA  02125",7,"03",3,"C11","Dorchester",8,"Ward 15","1504","151 Hancock St","02125",42.3109,-71.0627,"Constituent Call"
"1177",101002000785,2017-02-01 09:29:00,2017-03-03 09:29:21,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"148 Stanwood St  Dorchester  MA  02121",7,"03",4,"B2","Roxbury",13,"Ward 14","1401","148 Stanwood St","02121",42.3077,-71.0773,"Constituent Call"
"1178",101002000719,2017-02-01 08:13:00,2017-03-03 08:13:43,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"300 Ruggles St  Mission Hill  MA  02120",9,"10A",7,"B2","Mission Hill",13,"04","0409","300 Ruggles St","02120",42.3364,-71.0928,"Constituent Call"
"1179",101002000686,2017-02-01 07:23:00,2017-03-03 07:23:38,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"300 Ruggles St  Mission Hill  MA  02120",9,"10A",7,"B2","Mission Hill",13,"04","0409","300 Ruggles St","02120",42.3364,-71.0928,"Constituent Call"
"1180",101002000679,2017-02-01 07:18:00,2017-03-03 07:18:17,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"300 Ruggles St  Mission Hill  MA  02120",9,"10A",7,"B2","Mission Hill",13,"Ward 4","0409","300 Ruggles St","02120",42.3364,-71.0928,"Constituent Call"
"1181",101002000654,2017-02-01 05:05:00,2017-03-03 05:05:55,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"431 Old Colony Ave  South Boston  MA  02127",6,"05",2,"C6","South Boston / South Boston Waterfront",5,"Ward 7","0707","431 Old Colony Ave","02127",42.3254,-71.0533,"Constituent Call"
"1182",101002000596,2017-01-31 18:53:00,2017-03-02 18:53:06,2017-02-10 12:18:37,"ONTIME","Closed","Case Closed. Closed date : 2017-02-10 12:18:37.153 :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"8 Griggs St  Allston  MA  02134",11,"04",9,"D14","Allston / Brighton",15,"Ward 21","2105","8 Griggs St","02134",42.3483,-71.1336,"Constituent Call"
"1183",101002000551,2017-01-31 17:06:00,2017-03-02 17:06:27,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"39 Champney St  Brighton  MA  02135",11,"04",9,"D14","Allston / Brighton",15,"Ward 22","2213","39 Champney St","02135",42.3524,-71.1686,"Constituent Call"
"1184",101002000510,2017-01-31 15:52:00,2017-03-02 15:52:00,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"82 S Huntington Ave  Mission Hill  MA  02120",9,"10A",8,"E13","Mission Hill",11,"Ward 10","1008","82 S Huntington Ave","02120",42.3297,-71.1109,"Constituent Call"
"1185",101002000485,2017-01-31 15:28:00,2017-03-02 15:28:41,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"11 Leston St  Mattapan  MA  02126",8,"07",4,"B3","Greater Mattapan",9,"Ward 14","1405","11 Leston St","02126",42.2833,-71.0903,"Constituent Call"
"1186",101002000484,2017-01-31 15:27:00,2017-03-02 15:27:41,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"112 Howland St  Dorchester  MA  02121",9,"10B",7,"B2","Roxbury",13,"Ward 12","1208","112 Howland St","02121",42.3143,-71.0901,"Constituent Call"
"1187",101002000479,2017-01-31 15:25:00,2017-03-02 15:25:27,2017-02-28 11:35:48,"ONTIME","Closed","Case Closed. Closed date : 2017-02-28 11:35:48.723 :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"160 W Springfield St  Roxbury  MA  02118",4,"1C",7,"D4","South End",6,"Ward 9","0902","160 W Springfield St","02118",42.3391,-71.0792,"Constituent Call"
"1188",101002000472,2017-01-31 15:16:00,2017-03-02 15:16:09,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"122 Paul Gore St  Jamaica Plain  MA  02130",9,"02",6,"E13","Jamaica Plain",11,"Ward 19","1901","122 Paul Gore St","02130",42.3184,-71.1054,"Constituent Call"
"1189",101002000446,2017-01-31 14:41:45,2017-03-02 14:41:45,2017-01-31 14:48:36,"ONTIME","Closed","Case Closed. Closed date : 2017-01-31 14:48:36.66 Case Invalid Wrong eform","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"1875 Dorchester Ave  Dorchester  MA  02124",8,"07",3,"C11","Dorchester",8,"Ward 16","1603","1875 Dorchester Ave","02124",42.287,-71.0642,"Constituent Call"
"1190",101002000394,2017-01-31 13:42:00,2017-03-02 13:42:19,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"31-39 Beram Ave  Roslindale  MA  02131",12,"06",5,"E5","Roslindale",10,"18","1811","31-39 Beram Ave","02131",42.2771,-71.1364,"Constituent Call"
"1191",101002000176,2017-01-31 10:25:00,2017-03-02 10:25:15,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"964 Parker St  Jamaica Plain  MA  02130",9,"10A",6,"E13","Jamaica Plain",11,"10","1007","964 Parker St","02130",42.3241,-71.1009,"Constituent Call"
"1192",101001999876,2017-01-30 21:18:00,2017-03-01 21:18:29,2017-02-23 11:45:51,"ONTIME","Closed","Case Closed. Closed date : 2017-02-23 11:45:51.493 :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"8 Wait St  Mission Hill  MA  02120",9,"10A",8,"B2","Mission Hill",14,"Ward 10","1003","8 Wait St","02120",42.3331,-71.106,"Constituent Call"
"1193",101001999782,2017-01-30 16:41:00,2017-03-01 16:41:09,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"59 S Huntington Ave  Jamaica Plain  MA  02130",9,"10A",8,"E13","Mission Hill",11,"Ward 10","1008","59 S Huntington Ave","02130",42.3306,-71.1118,"Constituent Call"
"1194",101001999713,2017-01-30 14:54:00,2017-03-01 14:54:51,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"964 Parker St  Jamaica Plain  MA  02130",9,"10A",6,"E13","Jamaica Plain",11,"Ward 10","1007","964 Parker St","02130",42.3237,-71.1007,"Constituent Call"
"1195",101001999203,2017-01-30 07:55:00,2017-03-01 07:55:50,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"16 Nightingale St  Dorchester  MA  02124",8,"03",4,"B3","Greater Mattapan",8,"Ward 14","1407","16 Nightingale St","02124",42.2955,-71.0812,"Constituent Call"
"1196",101001998839,2017-01-29 09:24:00,2017-02-28 09:24:33,2017-02-23 11:49:34,"ONTIME","Closed","Case Closed. Closed date : 2017-02-23 11:49:34.403 :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"82 S Huntington Ave  Mission Hill  MA  02120",9,"10A",8,"E13","Mission Hill",11,"Ward 10","1008","82 S Huntington Ave","02120",42.3302,-71.1111,"Constituent Call"
"1197",101001998789,2017-01-29 01:16:00,2017-02-28 01:16:49,2017-07-24 11:17:15,"OVERDUE","Closed","Case Closed. Closed date : 2017-07-24 11:17:15.68 NOVIO: No Violation Found/No Cause","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"82 S Huntington Ave  Mission Hill  MA  02120",9,"10A",8,"E13","Mission Hill",11,"Ward 10","1008","82 S Huntington Ave","02120",42.3297,-71.1109,"Constituent Call"
"1198",101001998623,2017-01-28 14:17:00,2017-02-27 14:17:19,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"1340 River St  Hyde Park  MA  02136",12,"08",5,"E18","Hyde Park",10,"Ward 18","1818","1340 River St","02136",42.2551,-71.1273,"Constituent Call"
"1199",101001998503,2017-01-28 10:46:00,2017-02-27 10:46:26,2017-01-28 13:12:55,"ONTIME","Closed","Case Closed. Closed date : 2017-01-28 13:12:55.42 Case Resolved Constituent called back and does not want inspector to come","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"95 Moreland St  Roxbury  MA  02119",7,"10B",7,"B2","Roxbury",13,"Ward 12","1204","95 Moreland St","02119",42.323,-71.0775,"Constituent Call"
"1200",101001998334,2017-01-27 21:01:00,2017-02-26 21:01:55,2017-03-07 10:47:04,"OVERDUE","Closed","Case Closed. Closed date : 2017-03-07 10:47:04.32 :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"50 Chester St  Allston  MA  02134",11,"04",9,"D14","Allston / Brighton",14,"Ward 21","2103","50 Chester St","02134",42.3522,-71.1287,"Constituent Call"
"1201",101001998331,2017-01-27 20:41:00,2017-02-26 20:41:55,2017-02-10 11:20:40,"ONTIME","Closed","Case Closed. Closed date : 2017-02-10 11:20:40.873 :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"1340 River St  Hyde Park  MA  02136",12,"08",5,"E18","Hyde Park",10,"Ward 18","1818","1340 River St","02136",42.2551,-71.1273,"Constituent Call"
"1202",101001998148,2017-01-27 15:03:37,2017-02-26 15:03:37,2017-01-27 15:04:05,"ONTIME","Closed","Case Closed. Closed date : 2017-01-27 15:04:05.77 :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"335 Faneuil St  Brighton  MA  02135",11,"04",9,"D14","Allston / Brighton",15,"Ward 22","2207","335 Faneuil St","02135",42.3524,-71.1644,"Constituent Call"
"1203",101001998103,2017-01-27 14:28:00,2017-02-26 14:28:10,2017-08-02 09:57:31,"OVERDUE","Closed","Case Closed. Closed date : 2017-08-02 09:57:31.52 :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"38 Charter St  Boston  MA  02113",3,"1B",1,"A1","Downtown / Financial District",3,"Ward 3","0302","38 Charter St","02113",42.3669,-71.0541,"Constituent Call"
"1204",101001998077,2017-01-27 13:55:07,2017-02-26 13:55:07,2017-01-27 13:55:32,"ONTIME","Closed","Case Closed. Closed date : 2017-01-27 13:55:32.343 :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"3 Magnolia Pl  Dorchester  MA  02125",7,"03",7,"B2","Roxbury",13,"Ward 13","1304","3 Magnolia Pl","02125",42.3133,-71.0731,"Constituent Call"
"1205",101001997868,2017-01-27 10:56:00,2017-02-26 10:56:13,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"368 Main St  Charlestown  MA  02129",3,"1A",1,"A15","Charlestown",2,"Ward 2","0206","368 Main St","02129",42.3794,-71.0693,"Constituent Call"
"1206",101001997727,2017-01-27 09:27:00,2017-02-26 09:27:15,2017-07-24 10:41:39,"OVERDUE","Closed","Case Closed. Closed date : 2017-07-24 10:41:39.247 :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"45 Alexander St  Dorchester  MA  02125",7,"03",7,"B2","Roxbury",13,"Ward 13","1304","45 Alexander St","02125",42.3173,-71.07,"Constituent Call"
"1207",101001997527,2017-01-26 23:25:00,2017-02-25 23:25:23,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"18 Fernboro St  Dorchester  MA  02121",7,"03",4,"B2","Roxbury",13,"Ward 14","1401","18 Fernboro St","02121",42.3111,-71.0772,"Constituent Call"
"1208",101001997140,2017-01-26 12:12:00,2017-02-25 12:12:45,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"59 Washington St  Dorchester  MA  02121",7,"03",4,"B2","Dorchester",13,"14","1403","59 Washington St","02121",42.3064,-71.082,"Constituent Call"
"1209",101001997111,2017-01-26 11:48:00,2017-02-25 11:48:57,2017-03-03 15:03:12,"OVERDUE","Closed","Case Closed. Closed date : 2017-03-03 15:03:12.447 :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"73 Pinckney St  Boston  MA  02114",3,"1B",8,"A1","Beacon Hill",14,"Ward 5","0504","73 Pinckney St","02114",42.359,-71.0683,"Constituent Call"
"1210",101001996797,2017-01-26 07:56:00,2017-02-25 07:56:47,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"189 Blue Hill Ave  Roxbury  MA  02119",9,"10B",7,"B2","Roxbury",13,"Ward 12","1204","189 Blue Hill Ave","02119",42.3182,-71.0781,"Constituent Call"
"1211",101001996721,2017-01-26 00:31:00,2017-02-25 00:31:44,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"519-521 Geneva Ave  Dorchester  MA  02124",7,"07",3,"C11","Dorchester",7,"Ward 16","1601","519-521 Geneva Ave","02124",42.2984,-71.0633,"Constituent Call"
